Halb,engine_type,map_model,Vehicle_Type,Month,total_demand
80601588,MDE5_EU3_DSL,Pro6018 LHD,HD,01/03/2025,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/04/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/05/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/06/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/07/2023,6
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/08/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/09/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/10/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/11/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/12/2023,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/01/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/02/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/03/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/04/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/05/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/06/2024,2
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/07/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/08/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/09/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/10/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/11/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/12/2024,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/01/2025,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/02/2025,0
80601589,MDE5_EU3_DSL,Pro 6018 LHD-Premium,HD,01/03/2025,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/04/2023,4
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/05/2023,7
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/06/2023,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/07/2023,20
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/08/2023,3
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/09/2023,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/10/2023,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/11/2023,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/12/2023,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/01/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/02/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/03/2024,3
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/04/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/05/2024,3
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/06/2024,50
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/07/2024,50
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/08/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/09/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/10/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/11/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/12/2024,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/01/2025,0
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/02/2025,5
80601726,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/03/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2023,20
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/04/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/05/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/06/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/07/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/08/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/09/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/10/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/11/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/12/2023,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/01/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/02/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/03/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/04/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/05/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/06/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/07/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/08/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/09/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/10/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/11/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/12/2024,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/01/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/02/2025,0
80602265,Cummins_EU3_DSL,20.15 cowl,HD,01/03/2025,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2023,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2024,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2024,5
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2025,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2025,0
80602352,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2025,5
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/04/2023,5
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/05/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/06/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/07/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/08/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/09/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/10/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/11/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/12/2023,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/01/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/02/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/03/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/04/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/05/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/06/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/07/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/08/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/09/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/10/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/11/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/12/2024,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/01/2025,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/02/2025,0
80602354,Cummins_EU3_DSL,20.15 LHD,Bus,01/03/2025,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2023,5
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2023,11
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2024,3
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/04/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/05/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/06/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/07/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/08/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/09/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/10/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/11/2024,5
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/12/2024,5
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/01/2025,0
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/02/2025,10
80602354,Cummins_EU3_DSL,20.15 cowl,Bus,01/03/2025,10
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/04/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/05/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/06/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/07/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/08/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/09/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/10/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/11/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/12/2023,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/01/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/02/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/03/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/04/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/05/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/06/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/07/2024,12
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/08/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/09/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/10/2024,5
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/11/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/12/2024,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/01/2025,1
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/02/2025,0
80602354,Cummins_EU3_DSL,20.15 cowl,HD,01/03/2025,0
80602442,E683_BS3_DSL,20.16,HD,01/04/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/05/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/06/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/07/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/08/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/09/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/10/2023,1
80602442,E683_BS3_DSL,20.16,HD,01/11/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/12/2023,0
80602442,E683_BS3_DSL,20.16,HD,01/01/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/02/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/03/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/04/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/05/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/06/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/07/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/08/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/09/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/10/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/11/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/12/2024,0
80602442,E683_BS3_DSL,20.16,HD,01/01/2025,0
80602442,E683_BS3_DSL,20.16,HD,01/02/2025,0
80602442,E683_BS3_DSL,20.16,HD,01/03/2025,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/04/2023,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/05/2023,3
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/06/2023,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/07/2023,4
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/08/2023,4
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/09/2023,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/10/2023,1
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/11/2023,8
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/12/2023,2
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/01/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/02/2024,4
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/03/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/04/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/05/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/06/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/07/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/08/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/09/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/10/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/11/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/12/2024,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/01/2025,0
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/02/2025,5
80603586,MDE5_EU3_DSL,Pro 6016-PREMIUM,HD,01/03/2025,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/04/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/05/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/06/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/07/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/08/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/09/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/10/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/11/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/12/2023,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/01/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/02/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/03/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/04/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/05/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/06/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/07/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/08/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/09/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/10/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/11/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/12/2024,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/01/2025,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/02/2025,0
80603858,MDE5_EU3_DSL,Pro6018 LHD,HD,01/03/2025,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/04/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/05/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/06/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/07/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/08/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/09/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/10/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/11/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/12/2023,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/01/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/02/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/03/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/04/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/05/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/06/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/07/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/08/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/09/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/10/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/11/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/12/2024,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/01/2025,0
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/02/2025,1
80603859,MDE5_EU4_DSL,Pro6018 LHD,HD,01/03/2025,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/04/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/05/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/06/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/07/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/08/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/09/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/10/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/11/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/12/2023,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/01/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/02/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/03/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/04/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/05/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/06/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/07/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/08/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/09/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/10/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/11/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/12/2024,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/01/2025,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/02/2025,0
80604640,MDE5_EU3_DSL,Pro6018 LHD-CKD,HD,01/03/2025,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/04/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/05/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/06/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/07/2023,15
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/08/2023,5
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/09/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/10/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/11/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/12/2023,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/01/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/02/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/03/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/04/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/05/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/06/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/07/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/08/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/09/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/10/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/11/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/12/2024,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/01/2025,0
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/02/2025,3
80606207,MDE5_EU4_DSL,Pro 6018 LHD-Premium,HD,01/03/2025,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/04/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/05/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/06/2023,5
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/07/2023,5
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/08/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/09/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/10/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/11/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/12/2023,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/01/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/02/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/03/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/04/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/05/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/06/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/07/2024,0
80607295,Cummins_EU3_DSL,20.15-CKD,Bus,01/08/2024,0
